func,change,data_kind,size,n_ms
merge,0,sorted,28400,2743542
merge,0,sorted,28400,2809792
merge,0,almost sorted,28400,3197500
merge,0,almost sorted,28400,3169959
merge,0,almost sorted,28400,3127792
merge,0,random,28500,4813542
merge,0,random,28500,4736584
merge,0,random,28500,4818333
merge,0,sorted,28500,2720250
merge,0,sorted,28500,2648500
merge,0,sorted,28500,2654542
merge,0,almost sorted,28500,3300375
merge,0,almost sorted,28500,3113125
merge,0,almost sorted,28500,3256791
merge,0,random,28600,5109583
merge,0,random,28600,5269542
merge,0,random,28600,5048542
merge,0,sorted,28600,2688250
merge,0,sorted,28600,2692750
merge,0,sorted,28600,2828667
merge,0,almost sorted,28600,3186750
merge,0,almost sorted,28600,3321500
merge,0,almost sorted,28600,3287792
merge,0,random,28700,5028834
merge,0,random,28700,5036542
merge,0,random,28700,5023625
merge,0,sorted,28700,2708375
merge,0,sorted,28700,2696250
merge,0,sorted,28700,2595625
merge,0,almost sorted,28700,3117625
merge,0,almost sorted,28700,3238750
merge,0,almost sorted,28700,3130958
merge,0,random,28800,5045584
merge,0,random,28800,4737291
merge,0,random,28800,4800083
merge,0,sorted,28800,2588542
merge,0,sorted,28800,2601542
merge,0,sorted,28800,2557208
merge,0,almost sorted,28800,3291334
merge,0,almost sorted,28800,3235959
merge,0,almost sorted,28800,3232000
merge,0,random,28900,4930959
merge,0,random,28900,5014500
merge,0,random,28900,4946125
merge,0,sorted,28900,2708709
merge,0,sorted,28900,2620875
merge,0,sorted,28900,2870000
merge,0,almost sorted,28900,3505416
merge,0,almost sorted,28900,3125917
merge,0,almost sorted,28900,3224542
merge,0,random,29000,4881834
merge,0,random,29000,4985000
merge,0,random,29000,4825459
merge,0,sorted,29000,2688209
merge,0,sorted,29000,2807416
merge,0,sorted,29000,2736709
merge,0,almost sorted,29000,3251500
merge,0,almost sorted,29000,3138083
merge,0,almost sorted,29000,3244042
merge,0,random,29100,4985542
merge,0,random,29100,4946125
merge,0,random,29100,4871875
merge,0,sorted,29100,2756834
merge,0,sorted,29100,2832583
merge,0,sorted,29100,2817542
merge,0,almost sorted,29100,3329625
merge,0,almost sorted,29100,3343458
merge,0,almost sorted,29100,3419250
merge,0,random,29200,5097500
merge,0,random,29200,4953625
merge,0,random,29200,4908625
merge,0,sorted,29200,2717292
merge,0,sorted,29200,2837250
merge,0,sorted,29200,2789459
merge,0,almost sorted,29200,3366708
merge,0,almost sorted,29200,3221834
merge,0,almost sorted,29200,3221167
merge,0,random,29300,4922917
merge,0,random,29300,5031667
merge,0,random,29300,5123833
merge,0,sorted,29300,2822083
merge,0,sorted,29300,2757500
merge,0,sorted,29300,2960333
merge,0,almost sorted,29300,3393166
merge,0,almost sorted,29300,3402000
merge,0,almost sorted,29300,3196959
merge,0,random,29400,4968167
merge,0,random,29400,4961708
merge,0,random,29400,4900833
merge,0,sorted,29400,2773042
merge,0,sorted,29400,2858417
merge,0,sorted,29400,2798000
merge,0,almost sorted,29400,3506875
merge,0,almost sorted,29400,3324875
merge,0,almost sorted,29400,3336292
merge,0,random,29500,4926042
merge,0,random,29500,4918333
merge,0,random,29500,4898042
merge,0,sorted,29500,2710791
merge,0,sorted,29500,2648834
merge,0,sorted,29500,2674333
merge,0,almost sorted,29500,3307250
merge,0,almost sorted,29500,3460666
merge,0,almost sorted,29500,3345875
merge,0,random,29600,4888125
merge,0,random,29600,4837334
merge,0,random,29600,4843291
merge,0,sorted,29600,2709583
merge,0,sorted,29600,2835167
merge,0,sorted,29600,2949291
merge,0,almost sorted,29600,3402333
merge,0,almost sorted,29600,3312625
merge,0,almost sorted,29600,3293750
merge,0,random,29700,5134042
merge,0,random,29700,5060459
merge,0,random,29700,5168958
merge,0,sorted,29700,2813125
merge,0,sorted,29700,2827666
merge,0,sorted,29700,2806541
merge,0,almost sorted,29700,3326042
merge,0,almost sorted,29700,3271875
merge,0,almost sorted,29700,3359833
merge,0,random,29800,5047916
merge,0,random,29800,5031834
merge,0,random,29800,5008750
merge,0,sorted,29800,3017083
merge,0,sorted,29800,2808167
merge,0,sorted,29800,2935917
merge,0,almost sorted,29800,3416792
merge,0,almost sorted,29800,3413000
merge,0,almost sorted,29800,3371458
merge,0,random,29900,5481000
merge,0,random,29900,5296000
merge,0,random,29900,5039500
merge,0,sorted,29900,2804583
merge,0,sorted,29900,2757416
merge,0,sorted,29900,2810416
merge,0,almost sorted,29900,3387792
merge,0,almost sorted,29900,3458458
merge,0,almost sorted,29900,3338458
merge,0,random,30000,5110708
merge,0,random,30000,5169459
merge,0,random,30000,5001792
merge,0,sorted,30000,3015583
merge,0,sorted,30000,2833959
merge,0,sorted,30000,2819708
merge,0,almost sorted,30000,3340208
merge,0,almost sorted,30000,3385792
merge,0,almost sorted,30000,3272417
merge,0,random,30100,5228916
merge,0,random,30100,5207375
merge,0,random,30100,5427792
merge,0,sorted,30100,3036042
merge,0,sorted,30100,2744708
merge,0,sorted,30100,3066292
merge,0,almost sorted,30100,3538416
merge,0,almost sorted,30100,3462584
merge,0,almost sorted,30100,3676250
merge,0,random,30200,5512792
merge,0,random,30200,5565083
merge,0,random,30200,5162000
merge,0,sorted,30200,2777209
merge,0,sorted,30200,2988625
merge,0,sorted,30200,2792042
merge,0,almost sorted,30200,3742625
merge,0,almost sorted,30200,3482166
merge,0,almost sorted,30200,3494083
merge,0,random,30300,5191125
merge,0,random,30300,5127917
merge,0,random,30300,5163083
merge,0,sorted,30300,2909250
merge,0,sorted,30300,2989667
merge,0,sorted,30300,2986458
merge,0,almost sorted,30300,3522291
merge,0,almost sorted,30300,3650000
merge,0,almost sorted,30300,3532166
merge,0,random,30400,5559250
merge,0,random,30400,5763667
merge,0,random,30400,6342625
merge,0,sorted,30400,3120958
merge,0,sorted,30400,2993125
merge,0,sorted,30400,3028333
merge,0,almost sorted,30400,3791250
merge,0,almost sorted,30400,3644125
merge,0,almost sorted,30400,3494458
merge,0,random,30500,5390708
merge,0,random,30500,5245459
merge,0,random,30500,5009917
merge,0,sorted,30500,2783708
merge,0,sorted,30500,2795084
merge,0,sorted,30500,2984083
merge,0,almost sorted,30500,3855917
merge,0,almost sorted,30500,3397667
merge,0,almost sorted,30500,3583166
merge,0,random,30600,5253333
merge,0,random,30600,5355166
merge,0,random,30600,5486292
merge,0,sorted,30600,2867417
merge,0,sorted,30600,2819625
merge,0,sorted,30600,2878291
merge,0,almost sorted,30600,3595042
merge,0,almost sorted,30600,3631750
merge,0,almost sorted,30600,3471542
merge,0,random,30700,5514875
merge,0,random,30700,5300792
merge,0,random,30700,5285083
merge,0,sorted,30700,2855125
merge,0,sorted,30700,2850083
merge,0,sorted,30700,2828333
merge,0,almost sorted,30700,3467167
merge,0,almost sorted,30700,3594833
merge,0,almost sorted,30700,3588750
merge,0,random,30800,5190041
merge,0,random,30800,5127916
merge,0,random,30800,5050125
merge,0,sorted,30800,2954833
merge,0,sorted,30800,2798792
merge,0,sorted,30800,2976584
merge,0,almost sorted,30800,3753958
merge,0,almost sorted,30800,3497792
merge,0,almost sorted,30800,3592959
merge,0,random,30900,5311709
merge,0,random,30900,5313584
merge,0,random,30900,5435042
merge,0,sorted,30900,2812291
merge,0,sorted,30900,2842458
merge,0,sorted,30900,2984166
merge,0,almost sorted,30900,3398250
merge,0,almost sorted,30900,3396583
merge,0,almost sorted,30900,3468583
merge,0,random,31000,5665916
merge,0,random,31000,5325792
merge,0,random,31000,5199125
merge,0,sorted,31000,3013458
merge,0,sorted,31000,2926583
merge,0,sorted,31000,2970583
merge,0,almost sorted,31000,3395791
merge,0,almost sorted,31000,3498125
merge,0,almost sorted,31000,3511417
merge,0,random,31100,5444125
merge,0,random,31100,5121542
merge,0,random,31100,5104333
merge,0,sorted,31100,2897875
merge,0,sorted,31100,3025583
merge,0,sorted,31100,3030875
merge,0,almost sorted,31100,3498500
merge,0,almost sorted,31100,3497375
merge,0,almost sorted,31100,3546875
merge,0,random,31200,5350291
merge,0,random,31200,5332958
merge,0,random,31200,5245666
merge,0,sorted,31200,3264250
merge,0,sorted,31200,2919792
merge,0,sorted,31200,2999875
merge,0,almost sorted,31200,3845250
merge,0,almost sorted,31200,3676916
merge,0,almost sorted,31200,3537875
merge,0,random,31300,5575167
merge,0,random,31300,5637500
merge,0,random,31300,5528250
merge,0,sorted,31300,2852375
merge,0,sorted,31300,2966666
merge,0,sorted,31300,2887875
merge,0,almost sorted,31300,3531750
merge,0,almost sorted,31300,3536292
merge,0,almost sorted,31300,3720583
merge,0,random,31400,5756375
merge,0,random,31400,5266917
merge,0,random,31400,5277000
merge,0,sorted,31400,3081208
merge,0,sorted,31400,3035292
merge,0,sorted,31400,2996834
merge,0,almost sorted,31400,3701541
merge,0,almost sorted,31400,3573667
merge,0,almost sorted,31400,3551292
merge,0,random,31500,5385292
merge,0,random,31500,5281583
merge,0,random,31500,5483916
merge,0,sorted,31500,2964583
merge,0,sorted,31500,2968250
merge,0,sorted,31500,3116792
merge,0,almost sorted,31500,3724208
merge,0,almost sorted,31500,3501500
merge,0,almost sorted,31500,3623875
merge,0,random,31600,5633417
merge,0,random,31600,5309500
merge,0,random,31600,5211250
merge,0,sorted,31600,3040167
merge,0,sorted,31600,2899958
merge,0,sorted,31600,2967000
merge,0,almost sorted,31600,3637542
merge,0,almost sorted,31600,3790250
merge,0,almost sorted,31600,3595833
merge,0,random,31700,5414000
merge,0,random,31700,5396750
merge,0,random,31700,5432542
merge,0,sorted,31700,3162167
merge,0,sorted,31700,3029000
merge,0,sorted,31700,2980083
merge,0,almost sorted,31700,3628833
merge,0,almost sorted,31700,3540584
merge,0,almost sorted,31700,3676459
merge,0,random,31800,5446250
merge,0,random,31800,5430542
merge,0,random,31800,5377166
merge,0,sorted,31800,2988459
merge,0,sorted,31800,2873292
merge,0,sorted,31800,2956875
merge,0,almost sorted,31800,3485916
merge,0,almost sorted,31800,3657584
merge,0,almost sorted,31800,3746167
merge,0,random,31900,5709542
merge,0,random,31900,5450250
merge,0,random,31900,5317792
merge,0,sorted,31900,2998125
merge,0,sorted,31900,2950458
merge,0,sorted,31900,3148792
merge,0,almost sorted,31900,3627375
merge,0,almost sorted,31900,3549333
merge,0,almost sorted,31900,3601625
merge,0,random,32000,5438708
merge,0,random,32000,5450500
merge,0,random,32000,5567375
merge,0,sorted,32000,3067208
merge,0,sorted,32000,3092833
merge,0,sorted,32000,2983708
merge,0,almost sorted,32000,3559709
merge,0,almost sorted,32000,3623708
merge,0,almost sorted,32000,3738000
merge,0,random,32100,5655875
merge,0,random,32100,5523125
merge,0,random,32100,5503417
merge,0,sorted,32100,3086084
merge,0,sorted,32100,3064792
merge,0,sorted,32100,3066542
merge,0,almost sorted,32100,3779084
merge,0,almost sorted,32100,3550208
merge,0,almost sorted,32100,3606958
merge,0,random,32200,5741958
merge,0,random,32200,5458958
merge,0,random,32200,5390292
merge,0,sorted,32200,3053750
merge,0,sorted,32200,3079625
merge,0,sorted,32200,3020292
merge,0,almost sorted,32200,3625125
merge,0,almost sorted,32200,3636084
merge,0,almost sorted,32200,3506459
merge,0,random,32300,5491042
merge,0,random,32300,5425000
merge,0,random,32300,5506000
merge,0,sorted,32300,2971875
merge,0,sorted,32300,2927250
merge,0,sorted,32300,2994959
merge,0,almost sorted,32300,3762583
merge,0,almost sorted,32300,3539375
merge,0,almost sorted,32300,3575584
merge,0,random,32400,5641125
merge,0,random,32400,5546625
merge,0,random,32400,5344792
merge,0,sorted,32400,2973708
merge,0,sorted,32400,2927292
merge,0,sorted,32400,3230833
merge,0,almost sorted,32400,3976291
merge,0,almost sorted,32400,3749584
merge,0,almost sorted,32400,3726625
merge,0,random,32500,5522375
merge,0,random,32500,5687916
merge,0,random,32500,5617500
merge,0,sorted,32500,3120791
merge,0,sorted,32500,3094208
merge,0,sorted,32500,3117375
merge,0,almost sorted,32500,3626000
merge,0,almost sorted,32500,3518708
merge,0,almost sorted,32500,3646458
merge,0,random,32600,5787750
merge,0,random,32600,5456834
merge,0,random,32600,5598417
merge,0,sorted,32600,2976041
merge,0,sorted,32600,2995791
merge,0,sorted,32600,2946083
merge,0,almost sorted,32600,3832792
merge,0,almost sorted,32600,3661541
merge,0,almost sorted,32600,3685666
merge,0,random,32700,5483541
merge,0,random,32700,5556167
merge,0,random,32700,5411292
merge,0,sorted,32700,3085000
merge,0,sorted,32700,3094583
merge,0,sorted,32700,3050667
merge,0,almost sorted,32700,3919875
merge,0,almost sorted,32700,3541209
merge,0,almost sorted,32700,3815333
merge,0,random,32800,5768334
merge,0,random,32800,5519791
merge,0,random,32800,5556500
merge,0,sorted,32800,3022583
merge,0,sorted,32800,3006291
merge,0,sorted,32800,3013166
merge,0,almost sorted,32800,3890000
merge,0,almost sorted,32800,3766333
merge,0,almost sorted,32800,3654083
merge,0,random,32900,5683333
merge,0,random,32900,5420291
merge,0,random,32900,5457792
merge,0,sorted,32900,3200959
merge,0,sorted,32900,3122292
merge,0,sorted,32900,3164708
merge,0,almost sorted,32900,3693250
merge,0,almost sorted,32900,3596875
merge,0,almost sorted,32900,3616042
merge,0,random,33000,5663083
merge,0,random,33000,5769667
merge,0,random,33000,5707375
merge,0,sorted,33000,3126458
merge,0,sorted,33000,2978875
merge,0,sorted,33000,3106875
merge,0,almost sorted,33000,3638417
merge,0,almost sorted,33000,4020833
merge,0,almost sorted,33000,3822750
merge,0,random,33100,5752208
merge,0,random,33100,5518875
merge,0,random,33100,5517416
merge,0,sorted,33100,3131250
merge,0,sorted,33100,3312667
merge,0,sorted,33100,3339208
merge,0,almost sorted,33100,4057708
merge,0,almost sorted,33100,3810833
merge,0,almost sorted,33100,3686958
merge,0,random,33200,5640542
merge,0,random,33200,5738208
merge,0,random,33200,5676875
merge,0,sorted,33200,3305042
merge,0,sorted,33200,3324333
merge,0,sorted,33200,3164917
merge,0,almost sorted,33200,3876291
merge,0,almost sorted,33200,3736125
merge,0,almost sorted,33200,4023333
merge,0,random,33300,5795375
merge,0,random,33300,5847042
merge,0,random,33300,5511375
merge,0,sorted,33300,3128875
merge,0,sorted,33300,3020000
merge,0,sorted,33300,3115458
merge,0,almost sorted,33300,3770958
merge,0,almost sorted,33300,3753958
merge,0,almost sorted,33300,3893125
merge,0,random,33400,5838625
merge,0,random,33400,5805000
merge,0,random,33400,5791875
merge,0,sorted,33400,3130458
merge,0,sorted,33400,3139041
merge,0,sorted,33400,3143084
merge,0,almost sorted,33400,3750917
merge,0,almost sorted,33400,3674791
merge,0,almost sorted,33400,3846708
merge,0,random,33500,5911750
merge,0,random,33500,5746791
merge,0,random,33500,5528083
merge,0,sorted,33500,3159458
merge,0,sorted,33500,3060584
merge,0,sorted,33500,3176167
merge,0,almost sorted,33500,3725959
merge,0,almost sorted,33500,3901166
merge,0,almost sorted,33500,3774583
merge,0,random,33600,5773042
merge,0,random,33600,5659834
merge,0,random,33600,5768500
merge,0,sorted,33600,3144000
merge,0,sorted,33600,3196042
merge,0,sorted,33600,3305958
merge,0,almost sorted,33600,3675833
merge,0,almost sorted,33600,4034709
merge,0,almost sorted,33600,3668542
merge,0,random,33700,5951541
merge,0,random,33700,5936167
merge,0,random,33700,5825042
merge,0,sorted,33700,3108250
merge,0,sorted,33700,3093625
merge,0,sorted,33700,3063000
merge,0,almost sorted,33700,4018125
merge,0,almost sorted,33700,3703750
merge,0,almost sorted,33700,3893541
merge,0,random,33800,5799083
merge,0,random,33800,5812500
merge,0,random,33800,5919083
merge,0,sorted,33800,3264708
merge,0,sorted,33800,3258625
merge,0,sorted,33800,3221000
merge,0,almost sorted,33800,3661709
merge,0,almost sorted,33800,3776542
merge,0,almost sorted,33800,3679959
merge,0,random,33900,5940875
merge,0,random,33900,5726542
merge,0,random,33900,5736375
merge,0,sorted,33900,3249667
merge,0,sorted,33900,3358416
merge,0,sorted,33900,3225375
merge,0,almost sorted,33900,4059500
merge,0,almost sorted,33900,3819416
merge,0,almost sorted,33900,3963292
merge,0,random,34000,5682250
merge,0,random,34000,5700875
merge,0,random,34000,5665959
merge,0,sorted,34000,3397750
merge,0,sorted,34000,3162042
merge,0,sorted,34000,3083458
merge,0,almost sorted,34000,3790541
merge,0,almost sorted,34000,3705500
merge,0,almost sorted,34000,4008792
merge,0,random,34100,5966667
merge,0,random,34100,5757583
merge,0,random,34100,5716334
merge,0,sorted,34100,3177708
merge,0,sorted,34100,3221917
merge,0,sorted,34100,3191625
merge,0,almost sorted,34100,3761250
merge,0,almost sorted,34100,3875375
merge,0,almost sorted,34100,3931625
merge,0,random,34200,5946000
merge,0,random,34200,5624000
merge,0,random,34200,5659834
merge,0,sorted,34200,3272875
merge,0,sorted,34200,3363292
merge,0,sorted,34200,3322291
merge,0,almost sorted,34200,3923167
merge,0,almost sorted,34200,3789833
merge,0,almost sorted,34200,3872166
merge,0,random,34300,6006042
merge,0,random,34300,5950000
merge,0,random,34300,5823833
merge,0,sorted,34300,3282041
merge,0,sorted,34300,3211208
merge,0,sorted,34300,3292792
merge,0,almost sorted,34300,3927208
merge,0,almost sorted,34300,3941042
merge,0,almost sorted,34300,3789583
merge,0,random,34400,5969167
merge,0,random,34400,5906708
merge,0,random,34400,5874542
merge,0,sorted,34400,3531000
merge,0,sorted,34400,3274208
merge,0,sorted,34400,3242500
merge,0,almost sorted,34400,4005041
merge,0,almost sorted,34400,4012208
merge,0,almost sorted,34400,4028583
merge,0,random,34500,6006625
merge,0,random,34500,5944625
merge,0,random,34500,5926292
merge,0,sorted,34500,3237250
merge,0,sorted,34500,3160166
merge,0,sorted,34500,3295584
merge,0,almost sorted,34500,4074750
merge,0,almost sorted,34500,4105125
merge,0,almost sorted,34500,3944459
merge,0,random,34600,6087084
merge,0,random,34600,5925708
merge,0,random,34600,5936167
merge,0,sorted,34600,3274041
merge,0,sorted,34600,3260833
merge,0,sorted,34600,3245167
merge,0,almost sorted,34600,4058666
merge,0,almost sorted,34600,3955791
merge,0,almost sorted,34600,3941709
